lon,lat,diameter_km
144.5058,-36.4211,6.573
-169.3200,58.6720,6.573
163.9333,9.6760,6.573
54.7717,-39.1049,6.573
-148.7893,33.7345,6.573
-160.8896,12.0041,6.572
146.4778,-46.6173,6.572
108.7258,43.1696,6.572
-52.2549,-12.7572,6.570
-165.0417,-50.4862,6.570
135.5977,31.2951,6.570
-80.6701,19.3470,6.570
114.2623,-29.5684,6.569
80.8843,-35.0698,6.569
1.3297,-58.0328,6.569
127.0122,56.4760,6.568
-176.3611,-25.0654,6.568
-167.2457,28.9389,6.568
118.0687,54.7817,6.568
-149.7006,-9.5000,6.568
69.0880,-38.6774,6.567
148.8262,13.0491,6.567
102.8143,-10.4734,6.567
-23.5738,56.1072,6.566
171.4296,-10.3669,6.566
149.8642,-54.8234,6.566
156.0753,-17.7039,6.566
57.1345,-40.1460,6.566
97.4523,-2.0904,6.565
-16.0845,-52.5450,6.565
-179.3330,8.0498,6.565
104.9896,-32.1804,6.565
-151.7721,-56.2790,6.565
139.8787,-18.0190,6.564
-151.7458,59.9432,6.563
76.5772,-11.1689,6.563
-140.0320,43.3795,6.562
48.1191,40.0908,6.561
-99.5282,46.8902,6.561
-3.2530,46.8341,6.560
168.4576,50.7164,6.560
156.5865,27.0796,6.560
78.3956,36.2544,6.559
104.4078,-25.8381,6.559
164.0283,-16.7155,6.559
-6.7150,-52.7054,6.559
99.3235,-37.7383,6.559
100.4478,-10.4372,6.559
143.1788,-22.6850,6.558
128.7291,4.6242,6.558
-156.8404,-0.6778,6.558
-8.2325,-22.4786,6.558
88.6429,-42.5370,6.557
-73.9056,2.4002,6.557
154.4375,42.7883,6.555
-171.2108,-2.1925,6.555
168.3044,42.4991,6.555
158.4534,7.3087,6.555
154.5692,22.4951,6.554
148.8691,-48.4204,6.554
90.6374,22.3588,6.554
-79.7833,29.1795,6.553
-144.6322,-27.8727,6.553
112.7709,-18.6226,6.552
129.8363,26.2251,6.551
126.6715,21.4936,6.551
131.0850,31.4017,6.551
142.3174,-31.9569,6.551
142.5523,-54.1289,6.550
148.5188,-56.7936,6.550
103.7317,-30.9854,6.550
-84.1963,29.9186,6.550
65.4818,-48.3135,6.550
-168.1455,36.2451,6.549
109.2220,5.1171,6.549
65.2515,-47.8986,6.549
93.3924,20.0644,6.549
-158.4695,-32.1314,6.549
178.7477,4.5989,6.548
155.1266,-18.2226,6.548
-139.7491,51.1422,6.548
127.6446,-7.7956,6.548
10.2718,-24.7609,6.548
152.5599,15.1720,6.547
91.5614,-36.9611,6.547
39.2947,-4.9900,6.547
71.5985,1.6634,6.547
-167.7329,-2.1444,6.547
157.8163,0.8864,6.547
113.7012,32.1343,6.546
-168.1575,-26.1018,6.546
161.1064,1.2981,6.546
17.9804,-20.7650,6.546
-21.5772,51.6586,6.546
-18.1830,54.7902,6.546
9.4936,-7.9229,6.546
125.5817,-43.4195,6.545
53.6955,59.8639,6.545
-56.4383,49.4078,6.545
53.4681,-51.7424,6.545
-161.3656,-7.8222,6.544
158.2514,40.2610,6.543
-143.1829,17.6037,6.542
1.6290,-45.0336,6.542
-121.5409,24.2328,6.542
-20.0390,55.8352,6.542
136.2790,51.0474,6.541
-163.1782,1.8223,6.541
-86.5402,43.0401,6.541
78.2626,-42.5238,6.540
-147.3926,-44.3557,6.540
11.3266,-10.2281,6.539
105.7797,5.5696,6.538
-114.2222,-16.6135,6.537
-101.8174,45.5759,6.536
-157.3309,-3.5677,6.536
76.8359,1.3151,6.536
78.6342,2.0834,6.535
-109.5620,-8.4879,6.535
-125.4223,10.9967,6.535
-158.8282,-2.6227,6.535
9.2364,-49.1213,6.535
75.0231,10.6446,6.535
113.3166,-9.8574,6.534
-125.2213,-43.1633,6.534
-138.8174,35.0266,6.534
-128.2609,51.8538,6.534
145.4662,45.8824,6.534
-142.2616,-5.1075,6.533
-13.6875,-48.7488,6.533
-151.2729,6.0757,6.533
-178.3674,5.5521,6.533
-9.1840,-51.9613,6.532
139.4393,29.8055,6.532
-131.3915,59.4707,6.532
-4.8181,-39.5915,6.532
111.3279,-23.0925,6.532
71.4548,-59.1765,6.531
-78.3915,18.7646,6.531
21.5369,-39.5562,6.531
-107.7949,38.7774,6.530
-131.4157,-1.6735,6.530
90.2793,53.4539,6.529
117.3283,-22.3338,6.528
-17.0810,-30.1345,6.528
-155.2914,23.8844,6.528
-126.7005,3.1887,6.528
-18.4683,-41.2281,6.528
158.3025,5.0461,6.528
171.8816,-10.5118,6.527
120.8327,7.2157,6.527
-160.6885,2.1128,6.527
133.5629,-37.7662,6.527
72.2268,-59.2956,6.526
138.2574,-14.7067,6.525
145.8675,48.5908,6.525
62.1921,-20.3061,6.525
-147.9658,34.0601,6.525
148.1962,-42.5325,6.525
153.2167,32.3673,6.525
-123.4973,36.2322,6.525
136.6218,17.6076,6.524
-142.4598,-5.6103,6.523
13.1757,-55.0929,6.523
171.1676,51.5929,6.523
-117.8217,23.6116,6.523
145.8964,-2.1091,6.523
-70.4835,2.0198,6.522
-59.1033,-48.0552,6.522
-141.3759,-33.7292,6.522
44.3058,36.2937,6.521
69.8381,35.9189,6.521
119.4489,-35.5962,6.521
92.2975,8.1043,6.520
144.9123,-15.1810,6.520
-172.0999,-45.3670,6.520
-172.9056,37.7100,6.520
-171.0752,8.5049,6.519
-172.2258,30.5976,6.518
-146.9242,23.1192,6.518
-167.7095,48.6537,6.516
36.6151,-58.6379,6.516
149.7044,-58.8078,6.515
168.5642,-16.0120,6.515
79.3686,27.4975,6.515
178.3103,42.5959,6.514
108.4441,19.1908,6.513
42.1411,0.5623,6.513
-147.4432,-37.5544,6.513
156.0162,-44.6516,6.513
174.4987,43.0938,6.513
-97.6718,-55.4245,6.513
140.8277,29.7890,6.513
18.7799,45.4125,6.512
136.5466,27.5822,6.512
-38.1743,-58.2695,6.511
-142.7328,11.4351,6.511
-169.9466,30.4977,6.511
97.4564,18.7719,6.511
31.9940,-39.6306,6.511
139.2185,8.4628,6.511
-134.9639,-46.8448,6.510
70.7923,4.7470,6.510
-164.3539,5.0054,6.509
-151.7042,27.5377,6.508
-106.8737,56.9051,6.508
97.4425,32.0358,6.508
79.9532,-45.1816,6.508
-138.1993,-6.9474,6.507
-161.0340,9.6263,6.507
-147.2090,-1.7911,6.507
160.3769,44.4479,6.507
19.4324,-16.9538,6.506
93.4207,-5.8281,6.506
147.4735,-38.6003,6.506
-5.2406,-6.8379,6.506
-110.4702,-48.4020,6.505
101.9040,-47.8041,6.505
-41.0155,-37.0904,6.505
123.0370,-51.7852,6.504
150.4669,9.6544,6.503
-137.5673,-13.1101,6.503
138.9150,-34.9858,6.503
162.1863,-47.6849,6.503
-128.2718,37.4539,6.503
-42.0213,30.1631,6.502
69.6787,28.8508,6.501
-35.6580,-13.8188,6.501
65.7359,-50.1288,6.500
-46.5854,4.6694,6.500
58.9292,-38.2638,6.499
152.1684,22.1391,6.499
99.4963,-33.0648,6.499
-157.3776,44.6575,6.499
-5.2380,-28.7665,6.498
35.7006,-58.0114,6.498
147.4775,-19.4739,6.498
3.5472,-6.7674,6.498
68.4445,-23.6631,6.497
100.5548,47.5933,6.497
-88.1359,-28.5481,6.497
108.4428,-49.5944,6.497
-136.6049,-46.6981,6.496
-138.6914,28.0751,6.496
-167.7797,56.2472,6.496
-149.2454,33.2515,6.496
-165.8032,-7.6896,6.496
118.5752,42.4001,6.496
-111.3993,44.4354,6.496
-142.3410,21.9593,6.496
161.6922,18.2132,6.495
35.2072,-6.0275,6.495
-133.2496,21.9610,6.494
-161.6611,18.1150,6.494
-41.9725,-53.6261,6.494
100.5631,45.4349,6.494
132.0727,5.0496,6.493
120.1745,15.0305,6.493
-157.8137,44.4154,6.493
-54.0889,-52.4427,6.492
73.0735,-17.2630,6.492
64.2110,-59.5106,6.492
-112.0556,-51.5008,6.490
149.5121,-21.8095,6.490
-7.7493,-51.3686,6.490
126.7747,10.6935,6.490
77.6770,11.4100,6.489
-76.9099,19.6286,6.489
-92.5651,44.6062,6.489
174.2408,28.5666,6.489
144.7459,-58.3572,6.489
-103.0005,-19.1329,6.489
172.8853,-3.3924,6.489
-98.6300,52.5398,6.488
-21.9737,-41.3556,6.488
-172.7214,-24.0970,6.488
38.0642,-11.6510,6.487
-72.7207,-20.6331,6.487
138.5639,18.4855,6.487
175.6738,24.7207,6.486
92.4134,-12.3754,6.486
-115.5792,28.0712,6.485
-133.7746,-8.4536,6.485
7.0672,-34.5824,6.483
24.1985,-54.7329,6.483
-44.9462,-3.1869,6.483
-177.5226,14.9366,6.483
-135.1083,-20.3109,6.482
-131.1715,59.6778,6.481
137.7523,14.6027,6.481
75.2173,-20.2112,6.481
174.7308,-53.3242,6.481
70.6483,7.5243,6.480
157.3025,44.7607,6.480
48.3228,33.2234,6.480
-171.4198,27.7756,6.480
-17.0013,-39.6568,6.479
132.5543,31.9737,6.479
-103.5494,43.0626,6.478
-157.8831,41.5328,6.478
78.5085,-21.5222,6.478
57.0251,-4.6956,6.478
140.4033,58.3352,6.477
119.8711,-23.6053,6.477
-153.7471,-32.4144,6.477
179.0380,39.6668,6.476
151.4039,0.2705,6.476
-138.7271,-16.8592,6.476
157.8867,15.5485,6.475
166.3120,28.3263,6.475
75.5867,15.1373,6.475
-145.4728,-22.0553,6.474
119.4151,-48.2563,6.474
179.0849,13.6334,6.474
58.3316,-6.6797,6.474
-157.6887,20.4714,6.474
71.1450,-55.6529,6.474
117.1328,-49.4604,6.474
157.5164,-1.3922,6.474
162.8850,23.3141,6.473
80.6071,13.8968,6.473
25.7306,-29.3950,6.473
17.0119,-42.0640,6.473
90.3640,28.2822,6.473
139.0641,25.5520,6.472
80.0572,45.2820,6.472
-77.0565,-53.3760,6.472
8.8200,-31.9232,6.472
54.2008,-22.1104,6.472
145.4055,-20.8133,6.471
-162.6467,-26.8168,6.471
-18.0356,-42.5321,6.471
-123.0741,-1.8974,6.471
-1.2644,-50.7774,6.471
174.5917,-38.4808,6.471
116.8868,8.5873,6.470
-32.8588,-34.5745,6.469
-61.0985,-54.0985,6.469
-160.9860,51.7153,6.468
80.6251,-52.6984,6.467
46.6426,-56.5436,6.467
89.2084,-34.0932,6.467
-55.7017,-23.2282,6.467
-90.9472,-1.9840,6.466
153.8770,30.3534,6.465
127.1713,16.8604,6.465
138.9624,23.5737,6.464
44.8757,-58.5423,6.464
-122.5714,47.7561,6.464
-125.3747,33.7936,6.464
153.0771,18.4838,6.463
-161.1158,29.4010,6.463
-48.1749,-13.7902,6.463
-172.8862,54.1162,6.463
150.5354,-9.7282,6.463
-161.6417,-18.8033,6.462
148.2726,45.2521,6.462
22.5197,-46.3767,6.461
-83.5814,-55.8660,6.461
152.3861,53.2867,6.461
157.1404,-51.6664,6.461
-161.9702,17.0584,6.461
-164.1885,46.4647,6.461
-112.2155,25.3990,6.460
-134.3257,-15.3211,6.460
-77.6515,48.0746,6.459
-168.2461,6.6136,6.459
-170.2157,-47.2637,6.459
-76.2104,-55.3980,6.459
-169.7322,42.1393,6.458
-165.4247,-20.5394,6.457
-154.7791,-5.6540,6.457
95.4936,-29.4324,6.457
4.3813,19.6852,6.457
-86.6392,5.3283,6.457
167.5805,-20.1126,6.457
166.8401,-7.4317,6.457
-70.3579,-9.3878,6.457
147.6925,30.8409,6.456
-95.3060,30.9335,6.456
-49.3883,-26.9781,6.456
174.9366,35.2756,6.456
-174.5375,10.0280,6.456
173.5043,38.8501,6.455
158.2253,43.2927,6.455
-70.1685,58.1900,6.455
-75.6061,10.2835,6.455
-2.2281,-54.9187,6.454
115.8699,-34.9300,6.454
-52.2633,46.4869,6.453
-60.4417,-20.3576,6.452
-8.9421,-10.8941,6.451
-134.1696,28.2470,6.451
-92.1601,15.3438,6.450
88.3339,-11.9210,6.449
-154.1133,30.3036,6.449
156.4060,41.3002,6.449
-138.3060,-17.1141,6.448
-95.2040,-56.3737,6.448
98.7082,-24.6069,6.448
125.7861,-0.8445,6.448
78.3607,5.9261,6.447
13.3887,17.0680,6.447
79.2323,2.5559,6.447
-77.2671,14.4265,6.447
46.0612,-45.3564,6.446
-158.0660,14.3632,6.446
159.2431,8.6326,6.446
132.8612,2.3059,6.446
-176.5084,-53.6423,6.445
124.4766,-34.0784,6.445
76.8770,15.0938,6.445
154.1359,-7.8906,6.445
149.9510,21.1952,6.445
167.9205,-43.4655,6.443
118.1028,47.7893,6.443
-159.7549,27.5158,6.443
-153.2146,44.2437,6.443
11.1567,-15.4639,6.443
66.2660,40.3722,6.442
169.8272,22.1600,6.442
-94.6521,25.4143,6.442
-150.3402,32.0856,6.442
136.5719,-50.1012,6.441
140.3924,-1.4267,6.441
-137.9107,-24.1715,6.441
-126.1099,19.1638,6.440
-160.3579,52.5985,6.440
-178.1715,14.9526,6.440
166.5598,9.6973,6.439
132.9591,13.6269,6.439
-48.4947,44.4780,6.439
-54.7770,-51.9153,6.439
115.1909,35.4234,6.438
-159.4977,58.6939,6.438
146.5596,-48.8291,6.438
92.5864,-11.6024,6.438
-0.5213,-50.0247,6.437
-162.6744,-58.8805,6.437
-26.5231,-35.8213,6.436
153.3805,-26.6858,6.435
133.5252,31.5378,6.435
143.4661,6.7091,6.435
-161.0457,-17.0468,6.435
-131.9945,-6.3755,6.434
155.5093,-2.3238,6.434
104.8365,20.2384,6.434
-97.7552,35.2767,6.434
-76.0641,46.4578,6.434
-112.4234,-11.8699,6.434
-145.7064,40.8310,6.434
16.4867,-39.6748,6.433
152.3401,-12.5737,6.433
-133.1249,59.9386,6.433
-152.7389,55.9589,6.433
123.6324,-29.7083,6.433
151.6928,-35.9412,6.432
96.2932,-56.7036,6.432
-4.0365,-32.5897,6.432
167.0815,15.3938,6.432
68.9493,27.6832,6.431
56.2081,-45.9590,6.431
13.1388,-51.0974,6.430
-129.8135,48.4098,6.429
153.0606,-38.6368,6.429
147.9825,2.8209,6.429
-162.7074,40.1776,6.429
-35.3332,7.7423,6.428
-164.0928,-4.5411,6.427
164.6972,25.0965,6.427
-77.8527,51.6786,6.426
-122.6622,28.1982,6.426
-26.8647,53.6451,6.425
6.3518,-2.4515,6.425
69.5854,-3.6676,6.425
143.4661,-2.8988,6.425
142.5904,9.0686,6.425
-46.7256,41.4861,6.424
126.4462,7.2795,6.423
-137.8885,32.5763,6.423
123.4628,-17.8835,6.423
108.0307,21.2931,6.423
33.2421,-37.6366,6.422
88.4870,6.3881,6.422
-124.2623,34.0507,6.422
-47.1303,13.8123,6.422
-133.9352,8.9593,6.421
-57.5540,-25.4667,6.421
168.2421,16.8436,6.421
172.3807,-12.2376,6.420
43.0208,35.8435,6.420
127.2497,-57.7168,6.420
-75.3809,30.5485,6.419
111.9312,0.2234,6.419
-170.3843,1.3007,6.419
-149.4380,8.4348,6.419
18.7563,3.6555,6.419
-95.7613,-52.8010,6.418
49.0785,-32.7391,6.418
170.2900,1.4703,6.418
8.6538,-28.1477,6.418
167.7417,20.2696,6.418
102.0199,5.8901,6.418
-131.7809,46.7549,6.417
17.7473,-29.6079,6.417
142.2173,-31.0830,6.417
151.9313,-53.7365,6.417
129.6508,-34.7110,6.416
-135.5445,43.6047,6.416
-130.8510,54.8078,6.416
176.2713,21.9054,6.415
12.9814,-12.7812,6.415
-139.0150,-20.1790,6.415
74.7713,37.6220,6.415
-134.4467,37.7484,6.415
-141.3747,16.1587,6.413
-31.1142,-48.4107,6.413
98.7530,19.5685,6.413
-108.2589,31.9111,6.412
-179.4289,6.7879,6.412
-136.1628,57.9081,6.411
-163.9893,27.2016,6.411
-171.9722,43.7800,6.410
126.8499,-36.0525,6.410
150.1061,-11.6875,6.410
-147.6011,-2.3568,6.410
167.6861,57.4141,6.410
-32.3763,5.4010,6.410
-71.8698,-53.1996,6.410
-114.4450,-50.0371,6.409
-161.5314,-2.4620,6.409
-70.8025,12.7997,6.408
72.1706,-57.8114,6.408
155.1868,-16.4295,6.408
102.2420,-26.2351,6.407
91.4697,-24.5839,6.406
-132.0718,40.7943,6.405
136.7289,-6.6964,6.405
105.1665,-29.9320,6.404
-160.7058,-10.5716,6.404
23.0588,-19.5290,6.403
-22.3572,55.2008,6.403
-121.0839,9.2581,6.403
-150.8261,23.5265,6.403
158.0069,-43.5817,6.402
-167.4660,-5.1818,6.402
-177.3758,-22.0099,6.401
25.6023,-29.3046,6.401
12.9725,17.9922,6.401
-98.8991,53.7183,6.401
127.1590,-31.9271,6.401
-148.4370,21.8142,6.401
-109.6209,47.3053,6.401
30.6427,-36.1045,6.400
-167.7947,12.7967,6.400
55.7148,6.5309,6.400
-115.9972,26.1139,6.400
63.0601,30.1463,6.400
-110.2095,40.3303,6.400
139.3360,-35.5028,6.400
86.3867,17.2388,6.399
-174.3556,53.1231,6.399
106.3495,15.4992,6.399
-173.9761,11.9276,6.399
-115.7325,38.7165,6.398
-107.2182,52.0526,6.398
134.6122,46.6296,6.398
-1.9689,14.9022,6.398
-4.8969,-47.7687,6.398
54.0062,-5.8935,6.397
-25.6751,-37.4833,6.397
158.8187,-16.1154,6.397
3.5525,-7.1404,6.397
89.2212,4.1880,6.397
46.9005,-29.7670,6.397
176.1067,-6.4463,6.396
108.9127,-54.4647,6.396
111.5508,26.5144,6.396
147.9985,22.3249,6.396
-37.8533,-38.3777,6.395
-113.6979,50.7898,6.395
-26.6372,35.3663,6.395
138.3874,32.6118,6.395
-170.2491,51.0229,6.394
-18.0997,-44.8264,6.394
51.5736,-24.6991,6.394
-73.2206,59.5885,6.393
-134.0016,27.9482,6.393
176.7144,57.8081,6.393
125.7936,20.0016,6.393
146.5336,-41.8724,6.393
-178.9878,10.2451,6.393
-67.0919,58.9727,6.393
139.4130,-48.1547,6.392
77.7372,10.9224,6.392
-35.3260,-31.6323,6.392
108.6089,-19.5531,6.392
161.4634,-42.5646,6.392
-149.2572,43.0565,6.391
165.9381,41.2583,6.391
98.1496,-36.0495,6.390
42.8418,-39.8073,6.390
-149.9358,43.6462,6.389
174.8839,-23.7042,6.389
173.4559,2.9893,6.389
-170.1635,35.0323,6.388
168.2696,-52.9577,6.388
178.4379,5.7662,6.388
-126.4857,-48.3961,6.388
-9.5813,-30.8975,6.388
-77.4413,26.0545,6.387
69.1338,-14.0183,6.387
66.3190,-17.1836,6.386
126.2702,-39.8493,6.386
20.8306,-9.1567,6.386
19.2055,16.6400,6.385
4.7906,-2.5272,6.384
135.3484,37.2896,6.384
121.9040,29.0637,6.384
68.1296,7.2827,6.383
-77.2945,-58.2318,6.383
85.0094,52.8916,6.383
166.3569,47.0197,6.383
69.2312,-46.0870,6.382
76.4420,1.0795,6.382
-17.3792,-45.1120,6.381
-85.7289,13.7551,6.381
132.2233,-10.4235,6.381
-159.0179,-43.4204,6.381
-60.4851,-29.1964,6.381
119.1849,-39.4968,6.381
111.7583,38.8874,6.380
-83.6421,15.3933,6.380
91.6977,42.0611,6.380
-142.5090,14.7235,6.380
116.1084,-18.7181,6.380
142.3585,19.7360,6.379
36.6365,-36.9117,6.378
124.7347,42.8731,6.378
145.5175,-14.7996,6.377
69.6787,35.0766,6.376
-42.3836,-34.7958,6.376
121.6826,36.3151,6.375
76.9744,7.7620,6.375
-163.7156,1.3198,6.375
-118.9000,15.5500,6.375
7.6191,-33.9664,6.375
-84.6118,40.0911,6.374
75.2548,55.7139,6.373
-110.3225,57.3371,6.372
-119.0163,-45.7482,6.372
-2.4016,-2.1222,6.372
150.6357,21.9679,6.371
150.1131,19.5325,6.370
-154.1970,-57.2839,6.370
-50.4013,57.2732,6.369
-164.7428,-36.2564,6.369
13.2079,6.9358,6.369
-149.5983,24.1577,6.369
-121.2379,39.5668,6.369
141.2696,-14.8502,6.368
-155.1295,14.1728,6.368
146.5558,-58.1858,6.368
175.5094,39.4024,6.367
-0.1320,-29.9433,6.367
132.3984,-29.8631,6.367
131.9847,-51.5668,6.367
-77.1485,54.3995,6.366
-67.6445,42.8604,6.366
-168.8262,-0.8708,6.366
-32.5472,-22.3200,6.366
176.2025,54.9015,6.365
-96.5685,39.6643,6.365
3.2978,16.5852,6.365
-31.5875,-27.4889,6.365
175.7778,48.8154,6.364
-55.0098,17.3794,6.364
-95.1027,20.4222,6.364
145.9616,23.8462,6.364
-138.6160,-15.8394,6.362
-167.4304,12.5317,6.361
-124.3322,38.7890,6.361
-151.0009,-47.9120,6.361
-147.6002,38.3918,6.361
167.0199,-23.7898,6.360
100.4751,-33.4206,6.360
-164.2479,-6.3445,6.360
-78.2072,-27.9695,6.360
-33.0710,-34.2901,6.359
147.0544,30.0556,6.358
-99.6133,28.5911,6.358
-103.7840,17.0404,6.357
-157.0029,2.2272,6.357
29.6634,-56.7402,6.356
-157.3455,36.2356,6.355
-145.3982,54.3062,6.355
168.2829,23.4067,6.355
92.3599,31.8249,6.354
-29.5139,5.2625,6.354
-109.5475,58.4070,6.354
-144.5919,-22.9519,6.353
-21.4596,-14.3559,6.352
-174.2405,41.0296,6.352
-95.6964,18.5223,6.351
71.3064,-2.3620,6.351
-16.9481,-59.5087,6.351
94.8802,7.4911,6.351
-65.1086,-6.8557,6.350
-149.9822,-25.4986,6.350
21.0359,29.7029,6.350
-174.4368,-2.3689,6.349
109.1298,-18.0794,6.349
70.6014,19.3244,6.348
146.0106,11.5745,6.348
-77.5275,15.7276,6.348
-134.6638,30.2336,6.348
-165.4595,-24.9685,6.347
97.5047,5.9810,6.347
-173.9093,-36.1852,6.347
-137.1931,26.3185,6.347
127.0112,-7.9294,6.346
-166.7255,27.1683,6.345
116.8983,0.9494,6.345
-141.6903,32.6247,6.344
60.0989,-18.4162,6.344
155.4632,3.8589,6.344
-117.6137,-42.9536,6.343
177.2553,3.4241,6.342
163.4773,-8.8557,6.341
174.6758,-4.5599,6.341
135.7029,-42.5331,6.341
-131.2065,3.3860,6.340
-1.0001,-50.8946,6.340
-167.6791,-5.5482,6.340
-119.9045,45.8156,6.339
-43.9704,40.3596,6.339
57.6428,-34.6577,6.339
-66.0178,1.3357,6.339
6.5189,-32.9453,6.339
-156.0532,29.0949,6.338
-167.4991,-29.3034,6.338
-135.1879,43.8024,6.338
-147.1921,-12.9904,6.338
53.4352,-8.8897,6.338
122.2534,-36.5149,6.338
101.1526,14.2816,6.336
-131.6404,34.4178,6.336
-72.0993,26.2903,6.336
-151.3312,-11.2107,6.335
125.2673,-49.5533,6.335
-22.6762,-9.7743,6.335
-160.7971,-24.4373,6.335
114.8336,56.0668,6.334
144.9878,33.3013,6.334
69.3268,22.6046,6.334
-6.2549,-28.2679,6.333
-164.7418,-36.4018,6.333
66.6502,40.3693,6.332
-13.9602,-49.3158,6.332
-92.1897,46.0170,6.332
-96.7082,23.6494,6.332
93.4212,7.3556,6.331
-164.1702,-49.3505,6.331
-26.7388,5.9315,6.331
-82.0394,-23.0169,6.330
159.0229,-16.1049,6.330
114.2930,4.2405,6.330
122.1918,-18.2378,6.330
72.8537,5.2365,6.329
153.6895,-56.0072,6.329
-137.4747,36.9485,6.329
145.6858,38.8299,6.329
166.3131,15.8889,6.329
22.0082,-54.2836,6.328
154.2981,-9.8992,6.327
170.8450,-11.6618,6.327
58.3428,3.7759,6.327
144.2964,-36.1245,6.327
-149.9052,28.0025,6.327
-114.5966,-26.1377,6.327
80.3441,39.8248,6.326
-154.7904,3.0149,6.326
124.0688,18.3786,6.326
177.7197,31.5494,6.326
-157.6885,-26.3473,6.326
-143.6266,21.2501,6.325
39.9511,-25.8263,6.325
134.9944,-2.6324,6.325
141.0076,-27.8388,6.325
67.2866,19.1875,6.325
96.5747,20.9668,6.325
60.7764,-46.5787,6.324
-95.2117,49.6430,6.324
-122.1143,-42.0817,6.324
11.2792,-36.2621,6.323
-103.1645,-2.8792,6.323
149.9593,37.3977,6.322
38.5039,-28.6514,6.322
-73.1198,9.1274,6.322
-26.9747,-54.8217,6.322
-91.9633,36.1875,6.321
62.9289,2.8139,6.320
-167.0507,27.2254,6.320
167.2030,-13.4114,6.320
69.2688,2.6699,6.320
102.8795,27.6509,6.320
-155.1623,0.2283,6.320
15.4384,19.6354,6.319
171.7977,39.0186,6.318
-11.4066,-52.3418,6.317
85.8734,-55.8062,6.317
105.0322,-43.1183,6.317
-112.0540,34.3927,6.316
-34.8818,-37.3409,6.316
-165.3443,45.4775,6.315
80.8371,-57.2947,6.315
-10.8758,-33.5510,6.315
87.6673,34.8913,6.313
144.7461,8.5371,6.313
99.2846,58.2789,6.312
-144.6469,35.4370,6.312
-25.3089,-48.1409,6.311
61.6939,13.1200,6.311
-126.0003,53.6516,6.311
91.1595,-3.1388,6.311
-160.3546,42.7361,6.311
-62.3098,-32.4240,6.311
114.6009,20.1307,6.311
169.3663,51.5345,6.311
7.4325,-47.0300,6.310
-132.4468,40.4418,6.310
-64.3091,-52.7092,6.310
-117.6244,27.5946,6.310
-135.1551,43.3446,6.309
-121.5998,-42.5962,6.309
156.2635,24.5101,6.308
97.2442,4.4288,6.308
148.2098,-40.8303,6.308
140.2627,7.9466,6.308
164.1927,-15.9819,6.308
-170.1751,51.5290,6.307
-60.7328,33.5659,6.307
-1.6640,-42.9734,6.306
74.1121,-44.0121,6.306
-162.8050,-26.7314,6.306
-151.4053,43.1072,6.306
-168.3057,-26.3088,6.306
-143.9829,-22.9424,6.306
76.1821,13.3242,6.305
88.2485,-10.4955,6.305
16.9453,-37.8854,6.305
-39.0897,8.3076,6.304
133.0976,-44.9459,6.303
-120.3670,20.6894,6.303
120.8384,-24.2835,6.303
143.7372,-51.1046,6.303
-163.3183,47.7316,6.302
22.1712,-31.7509,6.302
111.6241,50.2402,6.302
-1.1608,-6.6826,6.302
101.1971,-19.5361,6.302
35.6890,-22.6955,6.301
-153.9301,-35.7747,6.301
166.8987,8.8757,6.301
164.5826,-17.9505,6.301
77.7100,51.3222,6.301
102.7414,47.7851,6.300
155.7167,32.3309,6.299
59.3074,8.6329,6.299
168.6467,0.5439,6.298
-169.2575,2.6501,6.298
-113.1980,24.5825,6.298
-107.2719,43.7522,6.298
-151.9653,34.7990,6.298
-19.2752,-50.3372,6.298
-166.6603,33.0635,6.298
105.4753,15.5590,6.297
148.5635,-15.1219,6.297
-115.7402,58.5437,6.297
-134.1091,-32.4148,6.296
-170.9802,8.0560,6.296
138.8734,-37.1742,6.295
-68.9757,0.4492,6.295
134.7850,-13.2949,6.295
-47.0606,46.2395,6.295
142.0808,18.9616,6.295
-158.5183,32.2444,6.295
152.5096,37.9942,6.294
-158.6513,17.7913,6.293
-143.5864,10.6353,6.293
103.4054,-15.9120,6.292
151.4526,-2.7480,6.292
163.2337,-3.3660,6.292
67.0629,52.2554,6.291
69.3649,-35.2859,6.291
126.5943,-37.2325,6.291
-161.9406,-34.1388,6.291
-179.6141,-32.9881,6.290
21.7764,-24.8751,6.290
83.0343,21.0975,6.290
-89.7538,41.0803,6.290
62.6089,41.0101,6.289
0.9078,-18.0507,6.288
-147.7775,-42.2264,6.287
78.0487,-5.4514,6.287
51.3581,-35.1653,6.286
141.9106,-30.0735,6.286
-68.8089,11.5345,6.285
174.4756,26.3851,6.284
-143.9565,-17.6538,6.284
-14.7739,-37.3516,6.283
144.8570,-37.2769,6.283
-65.9612,-53.3396,6.283
-7.7510,15.7917,6.283
151.9335,-2.6486,6.282
103.4960,-11.2106,6.282
35.5378,-40.1369,6.281
142.3136,24.9518,6.281
-171.7820,-1.0122,6.281
-86.1760,-45.6037,6.281
-119.0768,7.2231,6.281
47.0889,-41.6941,6.281
77.4236,0.3191,6.280
-36.9221,-44.4583,6.280
-118.0045,35.1975,6.280
82.8432,27.1550,6.280
-88.7345,34.6066,6.280
168.8703,4.8473,6.279
-160.9336,-48.1774,6.278
139.5425,0.6510,6.277
-165.4233,-23.8282,6.277
-102.4063,19.0623,6.276
-1.8789,17.1804,6.276
109.4440,19.3480,6.276
1.3604,-20.9607,6.275
-100.4956,44.8012,6.275
